elapsed_ms,sample,label,self,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
8529,39,copied_2700,0000000146dfea50,0.999528289,0.0112807434,0.028565824,1,-0.0217653885,0.916390717,0.399692744,1,-0.0216686279,-0.400125951,0.916203976,1,0.0183569863,1.18107927,-0.0182173997,1
8529,39,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8640,40,tracked_1690,0000000146dfea50,0.999468446,0.00956178363,0.0311723202,1,-0.0212478936,0.916162789,0.400242776,1,-0.0247318894,-0.400692284,0.915879011,1,0.0187874585,1.18097174,-0.0181496441,1
8640,40,copied_2700,0000000146dfea50,0.999468446,0.00956178363,0.0311723202,1,-0.0212478936,0.916162789,0.400242776,1,-0.0247318894,-0.400692284,0.915879011,1,0.0187874585,1.18097174,-0.0181496441,1
8640,40,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8740,41,tracked_1690,0000000146dfea50,0.999474764,0.0108088329,0.0305545032,1,-0.0222541839,0.914248466,0.404542327,1,-0.0235617757,-0.405009776,0.914008915,1,0.0187811628,1.18148184,-0.0175220817,1
8740,41,copied_2700,0000000146dfea50,0.999474764,0.0108088329,0.0305545032,1,-0.0222541839,0.914248466,0.404542327,1,-0.0235617757,-0.405009776,0.914008915,1,0.0187811628,1.18148184,-0.0175220817,1
8740,41,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
8840,42,tracked_1690,0000000146dfea50,0.999484122,0.0106306151,0.0303059369,1,-0.0221514478,0.911438763,0.410838932,1,-0.0232545435,-0.411298335,0.9112041,1,0.0186302364,1.18221366,-0.0168321133,1
8840,42,copied_2700,0000000146dfea50,0.999484122,0.0106306151,0.0303059369,1,-0.0221514478,0.911438763,0.410838932,1,-0.0232545435,-0.411298335,0.9112041,1,0.0186302364,1.18221366,-0.0168321133,1
8840,42,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
